Name,Revenue,HQ Location,LinkedIn URL,Website,Company description,Country,Revenue_M,Main Broker,Main Insurer,Hubspot
ProNoblis AG,2763716.0,"Germany, Berlin, Berlin, 28 Kurfürstendamm, 10719",https://www.linkedin.com/company/pronoblis-ag,www.pronoblis.com,"Wir bieten unseren B2B-Kunden eine innovative und smarte BNPL-Lösung zur Finanzierung ihrer Wareneinkäufe. Das Geschäftsmodell ist bereits seit 2013 erfolgreich. Aktuell erweitert ProNoblis das erfolgreiche Geschäftsmodell mit einer skalierbaren digitalen FinTech-Lösung – der CreditEngine. Sie wird zeitgemäße Finanzierungen innerhalb der D-A-CH Region sowie zukünftig weltweit ermöglichen. Die CreditEngine überzeugt mit einer Automatisierungsrate von ca. 85 % im gesamten Prozess, d.h. vom Kreditantrag über die Kreditentscheidung bis zur Rückzahlung. Mahnwesen und Inkasso werden dabei komplett ausgelagert.",Germany,2.763716,,,
Quantum Partners GmbH,4402594.0,"Germany, Bavaria, Munich",https://www.linkedin.com/company/quantum-partners-gmbh,www.quantum-partners.de,"Quantum Partners is a corporate finance advisor for the sectors Software & Business Services, Digital Media & Commerce, Industrial Technology & Automotive, and Fintech. From our office in Munich, we support clients worldwide in the sale and acquisition of companies, as well as in finding financing. 𝗧𝗿𝗮𝗻𝘀𝗮𝗰𝘁𝗶𝗼𝗻 𝗮𝗻𝗱 𝘁𝗲𝗰𝗵𝗻𝗼𝗹𝗼𝗴𝘆 𝗸𝗻𝗼𝘄-𝗵𝗼𝘄 We combine expertise in M&A and fundraising with a strong understanding of the tech, media and software sectors. Our experience builds on transaction advisory, entrepreneurial activities, management positions we covered, as well as investment and advisory board activities. 𝗘𝘅𝘁𝗲𝗻𝘀𝗶𝘃𝗲 𝗲𝘅𝗽𝗲𝗿𝗶𝗲𝗻𝗰𝗲 Throughout the entire process you will be supported by experienced partners. We take responsibility for your project and make sure that it gets the attention it deserves up until the transaction comes into full effect. 𝗜𝗻𝗱𝗲𝗽𝗲𝗻𝗱𝗲𝗻𝘁 𝗮𝗻𝗱 𝗰𝘂𝘀𝘁𝗼𝗺𝗲𝗿 𝗼𝗿𝗶𝗲𝗻𝘁𝗲𝗱 We are reliable and loyal partners who speak a clear language and pursue your same goals. We focus on the long term and always strive to find the best possible solution for our clients.",Germany,4.402594,,,
QuuTech,2146383.0,Germany,https://www.linkedin.com/company/quutech,quu.tech,Blockchain Fintech - #QuuCard #QuuSubscriptions #QuuShop #BinanceSmartChain,Germany,2.146383,,,
R8 Group,1686279.0,"Germany, London, Berkeley Square",https://www.linkedin.com/company/r8group,,"Backed by some of the most experienced entrepreneurs, technologists and bankers in Europe, r8 Group is a majority investor in some of the most promising businesses in FinTech today. r8's vision is to create a next-gen ecosystem for tomorrow's decentralised economy. Its goal is to offer trusted, reliable and secure services that customers of all walks can rely on for their everyday banking.  r8’s core project is ‘Mode’, a financial services ecosystem that aims to become a fully regulated, UK-based institution, providing the full scope of banking and financial services to the holders of both traditional and crypto-assets. In October 2018, r8 launched a sister project – JGOO – a mobile payments platform providing brands with direct trading access to the Chinese market, connecting UK and European brands to Chinese shoppers and tourists. JGOO has secured partnerships with Tencent for WeChat and Alibaba for AliPay.",Germany,1.686279,,,
Rb.capital,1886826.0,"Germany, Hesse, Bruchköbel, 7 Käthe-kollwitz-ring, 63486",https://www.linkedin.com/company/rb-capital-advisors,www.rb.capital,"rb.capital is a specialist M&A and funding brokerage, combining best-in-breed expertise for growth, investment and M&A across gaming, fintech and media verticals. Our investment partners have combined experience of funding, building and selling businesses, having held significant strategic and investment positions in several key blue-chip verticals. This high-level knowledge is combined with in-depth expertise of the key issues within sub-verticals such as iGaming, affiliate networks, blockchain and digital rights management. This enables us to combine strategic vision with structured investment, acquisition and exit strategy to assist with the challenges of funding and growing smaller businesses into profitable cash generative entities. We identify the investment and exit strategies for each of our ventures and through hands-on management, define and implement the plan to meet their full valuation together with an optimal exit strategy. We follow each of our ventures through to execution, with the credibility of having successfully built and executed growth and exit strategies for our own businesses. We work with people, products and ideas we believe to be truly disruptive and unique.",Germany,1.886826,,,
REFuture X Invest GmbH,1886826.0,"Germany, Brandenburg, Erkner, 53 Friedrichstraße, 15537",https://www.linkedin.com/company/refuture-se,refuture.se,"REFuture – das deutsche FinTech, das eine innovative Investment-Plattform auf Basis der Blockchain-Technologie anbietet. Wir eröffnen Privatpersonen den Zugang zu einer Vielzahl von Assetklassen, darunter Immobilien und Green-Tech. Dank der Verwendung von Blockchain-Technologie und der Einhaltung des deutschen elektronischen Wertpapiergesetzes gestalten wir den Investitionsprozess bei REFuture einfach, sicher und transparent. #Tokenisierung: Jetzt können auch Kleinanleger über den Erwerb von Anteilen an elektronischen Wertpapieren in reale Vermögenswerte wie Immobilien investieren und an der Gewinnentwicklung teilhaben. #Plattform: Unsere innovative Plattform bietet Emittenten und Anlegern die Möglichkeit, für eine Vielzahl von Projekten zusammenzukommen und neue Investitionsmöglichkeiten zu entdecken. #Community: Langfristig wollen wir eine zukunftsorientierte Finanzlandschaft schaffen, in der jeder sein Portfolio diversifizieren und gemeinschaftlich Projekte und Visionen umsetzen kann. Einfach, sicher und digital – auch über unsere App. Das REFuture Team besteht aus erfahrenen Führungskräften der Finanz- und Immobilienbranche. Besuchen Sie unsere Website, um mehr zu erfahren:  https://refuture.se/immobilienteilhabe",Germany,1.886826,,,
REIMANN INVESTORS,10750671.0,"Germany, Bavaria, Grünwald/münchen, 2 Südliche Münchner Straße, 82031",https://www.linkedin.com/company/reimann-investors,www.reimann-investors.com,"Reimann Investors is the family office and corporate holding of members of the Reimann entrepreneurial family, who sold their shares in the family business in the late 1990s. We focus our investments on two areas: capital market investments and corporate direct investments in digital commerce, FinTech, and SaaS. Our capital market investments are entrepreneurial in character, highly liquid, and serve the overarching purpose of maintaining the invested capital in real terms and increasing it with a moderate risk. In doing so, we follow an active management approach with an expanded core satellite strategy and predominantly invest in passive products, such as ETFs in particular. We focus our corporate direct investments on young and rapidly growing companies in the fields of FinTech, SaaS, and digital commerce. We see ourselves as a strategic, active partner working in close cooperation with company management to supervise and promote the development of the business.",Germany,10.750671,,,
Sapaso,1257884.0,"Germany, North Rhine-westphalia, Köln, 16-18 Hohenzollernring, 50672",https://www.linkedin.com/company/sapaso,www.sapaso.de,"How many supscriptions do you have? Online streaming, magazines, Gym - everywhere you have to pay regulary. But how are these payments actually managed? The solution is sapaso! We are a Fin-Tech Startup in Cologne, which provides a complete solution for subscription-models. We handle the payment processing, dunning and receivables management as well as we offer our customers the analysis of payment flows and accounting. In this way we prevent payment losses, save hours of administrative work and improve the customer loyality. While similar services exist in eCommerce, we take care of non-digitized companies which so far have no access to modern payment processing.",Germany,1.257884,,,
Savedo GmbH,11054864.0,"Germany, Berlin, Berlin, 41 Dircksenstraße, 10178",https://www.linkedin.com/company/savedo-gmbh,www.savedo.com,"Savedo is the smart new savings alternative: an online financial marketplace that allows savers in Europe to effortlessly invest in safe and high-return term deposits within the EU.  The company operates as a platform for the involved banks, handling customer service and providing standardized account documents. Operated by a team of experienced international finance experts and online professionals, Savedo allows customers to easily invest across Europe, without having to travel to the respective European country. The current EU directive for deposit insurance covers up to 100.000 EUR per person per bank. On top of that, Savedo works closely together with its German partner bank, FinTech Group Bank AG, and coordinates all activities with the foreign partner banks and follows the highest safety and quality standards.",Germany,11.054864,,,
Scaleability,1216601.0,"Germany, Berlin, Berlin",https://www.linkedin.com/company/scaleability-fractional-business-development,www.scaleability.de,"Scaleability is a first-mover provider of Business Development as a Services and Tech-enabled Sales in the form of Fractional Business Development.  Scaleability is specialising in assisting forward-thinking Fintech-, Venture Capital-, Private Equity-, Private Debt Firms and other related sectors within the Financial Industry in scaling their businesses. A unique blend of market expertise, innovative strategies, best-in-class technology, data and execution is offered, and a commitment to delivering results that align seamlessly with the clients` goals.  The services in scope are: Go-to-Market-Strategy Development of Market- and Competitive Landscape Analysis Ready-to-Activate Prospect List Analysis of Client Base and Ideal Prospect Identification Best-in-Class Solutions Utilisation of Data and Technology Marketing-Mix Execution of  Sales & Marketing Partner Network Supporting of Entity Set-up, HR-Planning, Recruiting and Training of Commercial staff, M&A-Advisory Other services related to above can be offered on request and case by case basis. Imprint of Scaleability:  https://www.scaleability.de/imprint",Germany,1.216601,,,
Schroeder & Cie,1011427.0,Germany,https://www.linkedin.com/company/schroedercie,www.schroedercie.com,"Schroeder & Cie provides advice and support to established and new SMEs and project development companies looking for financial solutions and strategic partnerships.  Through our established relationships in the international capital markets, including an extensive network of contacts across a range of private equity funds, institutional investors and high net-worth individuals, we provide clients with an easier, faster and flexible access to corporate investment capital and project financing. Our Services  Schroeder & Cie is able to structure a wide range of financial solutions to suit individual client requirements. As an independent advisor, we are not bound to any financial organization or bank. This allows us to focus on the scope of our clients, and provide them with the best services and solutions the markets are offering.  Our core business areas are: - Corporate Finance - Sustainable projects  - Clean Energy - Infrastructure  - Social Housing and Real Estate  - IT & Software - Fintech - Industry tech",Germany,1.011427,,,
SCOX Technologies GmbH,2964555.0,"Germany, Bern, Berlin, 32 Hardenbergstraße, 10623",https://www.linkedin.com/company/boost-solutions-gmbh,www.goboost.cloud,"Boost is the only one-stop SaaS solution for digital banking transformation, including mobile banking Apps, configurable marketing & operation platform and cloud-native core banking system, together with our experience of 10x growth strategy of neobanks. Our target customers are banks who desire for digital transformation in a fast & safe way. Boost embarked on a journey to build an integrated banking platform. To overcome the obstacles of digital banking transformation, the shortest path forward for banks is to parallel our cloud-based banking core while continuing to run the legacy back-end systems - so called Hybrid Model. The Hybrid Banking Technology Platform can avoid the lengthy timeline and expense of a full replacement approach and banks can start their digital operations rapidly and efficiently.   This hybrid model approach provides an opportunity to start-drive next-generation digital banking and achieve the advantages and functionality of a cloud-first core. Banks that take our route will be able to reserve more IT budgets for immediate priorities and be ready for a big leap forward. Our Vision Build a next generation banking world to help everyone get the best service at any time. Our Mission Change the way banks release their new product features, fast and easy.",Germany,2.964555,,,
Sephir Blockchain,628942.0,"Germany, Hesse, Bad Hersfeld, 34g Friedewalder Strasse, 36251",https://www.linkedin.com/company/sephirblockchain,sephir.io,"Sephir-Blockchain ist ein innovatives Start-Up aus der FinTech Branche. Unser Ziel ist, Unternehmen einen einfachen Zugang zu Blockchain Technologie zu ermöglichen. Die Produktpalette umfasst den Bereich der Beratung, Umsetzung und Betreuung von Projekten im Bereich von Distributed Ledger Technolgien, Kryptowährungen und Web-Applikationen sowie IoT. Unsere Vision ist die Entwicklung und Adaption von Blockchain Technologie aktiv voranzutreiben.",Germany,0.628942,,,
Sezzle EU,2964555.0,Germany,https://www.linkedin.com/company/sezzle-eu,sezzle.de,"Sezzle is a payments company on a mission to financially empower the next generation. Sezzle’s payment platform increases the purchasing power for millions of consumers by offering interest-free installment plans at online stores and in-store locations. When consumers apply, approval is instant, and their credit scores are not impacted, unless the consumer elects to opt-in to a credit building feature, called Sezzle Up. This increase in purchasing power for consumers leads to increased sales and basket sizes for the more than 40,000 Active Merchants that offer Sezzle.  As the only B Corp in fintech, Sezzle proves that all industries - even payments - can do their part to provide solutions and make a positive impact today and into the future.  For more information visit Sezzle.de",Germany,2.964555,,,
SGH Finance Gmbh,3144710.0,"Germany, Lower Saxony, Hannover, 8 Lorbeerrosenweg, 30916",https://www.linkedin.com/company/sgh-finance-gmbh,sgh-finance.com,"SGH Finance is a FinTech provider that operates state- of-the art and flexible multi-channel platforms for working capital solutions and central settlement. SGH Finance connects traders/buyers, suppliers, banks and institutional investors. SGH Finance uses the most modern, yet proven technologies, maximum data and process security, as well as on complete integration into the customer’s ERP systems, in order to provide all participants with complete process automation.",Germany,3.14471,,,
SideCaps,2763716.0,"Germany, Hamburg, Hamburg, 20095",https://www.linkedin.com/company/sidecaps,www.crossblock.de,"SideCaps is a fintech that radically simplifies large-volume investments for private and institutional investors in listed small caps and acts as a central platform for block trading with a XETRA execution and provision of high-quality information.  -------------------- Our holistic, digital ecosystem reshapes small cap investing to increase simplicity and transparency:   ➡️ 𝐒𝐢𝐝𝐞𝐂𝐚𝐩𝐬 𝐏𝐨𝐨𝐥 is the only block solution tailored and dedicated to German listed SMEs. Small cap liquidity is consolidated by bringing together traditional buy-side and sell-side firms as well as “professional” private investors and boutique investment firms.   ➡️	𝐒𝐢𝐝𝐞𝐂𝐚𝐩𝐬 𝐈𝐧𝐬𝐢𝐠𝐡𝐭𝐬 is our unique, multi-sided platform with access to customizable, high-quality SME information and visibility into our user disclosed block liquidity. -------------------- SideCaps’ innovative approach allows for privileged functionality and information:    ▶️ Lower costs through mid-price matching, eliminating trading spreads.   ▶️ Total user control over pre-trade transparency, from dark to lit.   ▶️ Trade execution on Xetra, outside the order book, and cleared through Eurex Clearing CCP, ensuring the highest regulatory standards, the optimum counterparty risk management, and the strongest settlement discipline in the market today.  ▶️  More informed and faster investment decisions based on multi-sided content: fundamental and price data, IR documents and issuer-funded research, as well as liquidity signals from our trading pool. -------------------- We operate in a network of established partners and create added value for all participants in the small cap segment: institutional and private investors, as well as financial service providers, information providers and issuers. Be part of the revolution: join the SideCaps community and stay tuned!",Germany,2.763716,,,
Smart Kreditvergleich,1381858.0,"Germany, Hamburg, Hamburg, 18 Schwabenstieg, 22455",https://www.linkedin.com/company/smart-kreditvergleich,www.smartkreditvergleich.de,"Smart Kreditvergleich ist Online-Kredit Portal. E-Finance Advisor GmbH ist ein in Hamburg ansässiges, innovatives Unternehmen (Registergericht: Hamburg, Registernummer HRB 149115), das 2017 gegründet wurde. E-Finance Advisor hat sich auf clevere Finanzdienste online spezialisiert, um die finanziellen Probleme von Menschen auf einfache Weise zu lösen. Ein Online-Service von E-Finance Advisor ist „Smart Kreditvergleich“, ein Kreditvergleichs-Tool, das die Kreditangebote von über 28 Banken – mehr als diverse andere Kreditvergleichsportale bieten – für Sie vergleicht und alle Angebote übersichtlich darstellt. Smart Kreditvergleich hat es sich zum Ziel gemacht, für die Kreditsuchenden Transparenz bei der Suche nach Ratenkrediten zu schaffen. Deshalb hat sich Smart Kreditvergleich auf den Bereich Ratenkredite spezialisiert. Smart Kreditvergleich ist der schnellste Weg zu Ihrem Kredit. Und das Beste: Die Dienstleistung von Smart Kreditvergleich ist vollkommen kostenlos. E-Finance Advisor versteht sich außerdem als Fintech Anbieter. Denn E-Finance Advisor bietet Dienstleistungen an, die Technologien verwenden, um finanzielle Aktivitäten zu verbessern.",Germany,1.381858,,,
Sowa Labs GmbH,38365462.0,"Germany, Baden-württemberg, Stuttgart",https://www.linkedin.com/company/sowa-labs-gmbh,www.sowalabs.com,"Sowa Labs is a fintech startup specialized in predictive data analytics and disruptive applications in trading of financial assets and cryptocurrencies. Our mission is to build a brand-new trading experience that is simple, smart, and reliable. We focus on real-time data analytics in crypto and financial markets and the development of trading applications. A stampede is coming. Trade cryptocurrencies safely and with ease. With BISON. Discover the first app for trading cryptocurrencies made in Germany. It's simple, secure, and reliable. https://bisonapp.de",Germany,38.365462,,,
Spotcap Global,2515768.0,"Germany, Berlin, Berlin, 4 Stralauer Allee Berin, 10245",https://www.linkedin.com/company/9181530,www.spotcap.com,"Spotcap is a Berlin-based, multinational fintech offering digital business lending technology to financial institutions. Founded in 2014, the company first launched as a direct lender and lent more than half a billion euros in credit lines to SMEs across five markets in Europe and Asia-Pacific.   Since 2018, Spotcap partners with financial institutions, offering a white label end-to-end digital lending platform called ‘LendSuite’ with proprietary features such as our advanced document processing application and modern risk assessment algorithms. Our offering is a direct result of our own multi-year lending experience to eventually provide even more underserved SMEs with flexible and tailored financing across the globe. Since 2018, Spotcap has also been partnering with financial institutions, offering an end-to-end business lending platform with proprietary document recognition and risk assessment algorithms. The company has entered strategic partnerships with multiple organisations, such as with BAWAG Group in Austria and buy-now-pay-later provider Zip Co in the ANZ region, to offer same-day financing to SMEs in their respective regions.",Germany,2.515768,,,
Star Finanz,11938731.0,"Germany, Hamburg, Hamburg, 15 Grüner Deich, 20097",https://www.linkedin.com/company/star-finanz,www.starfinanz.de,"Star Finanz-Software Entwicklung und Vertriebs GmbH with its headquarters in Hamburg and a branch office in Hannover was founded in 1997 and has been a 100% subsidiary of Finanz Informatik GmbH & Co. KG, Frankfurt am Main, the IT service provider of the Sparkassen-Finanzgruppe.  Innovative products and services for private and corporate customers make Star Finanz one of the leading providers of multi-bank-capable online and mobile banking in Germany. Thanks to its extensive market knowledge, the company recognizes current and future challenges and, as a partner of the Sparkassen-Finanzgruppe, shapes customer-centric innovative solutions.  The basis for this is user-centered thinking, high technology and methodological competence as well as an open and committed corporate culture. The service portfolio of Star Finanz includes the development and maintenance of mobile applications and platform solutions as well as server interfaces.  The business unit ""Sparkassen Innovation Hub"" is the central interface of the Sparkassen-Finanzgruppe for FinTechs. Thus Star Finanz establishes itself as a driver of innovative developments.",Germany,11.938731,,,
Stock3 AG,1346648600.0,"Germany, Bavaria, Munich, 73 Balanstraße",https://www.linkedin.com/company/stock3,www.boerse-go.ag,"stock3 ist die Homebase für anspruchsvolle Trader und aktive Anleger – eine Finanzmarktanalyse- und Tradingplattform (www.stock3.com), die alles bietet, was man im Börsenalltag braucht: Informationen, Analysen und eine Tradingmöglichkeit bei Deutschlands führenden Online-Brokern.  Schon seit dem Jahr 2000 liefern wir Privat- und Geschäftskunden IT-Lösungen und redaktionelle Inhalte rund um Börse, Trading und Finanzen – und sind damit ein echter „FinTech“-Vorreiter.  Im März 2022 ging es dann auch für uns selbst an die Börse (ISIN DE000A0S9QZ8). Mehr erfahrt Ihr unter https://inside.stock3.com",Germany,1346.6486,,,
Sub Capitals,5660478.0,"Germany, Bavaria, Munich, Am Kartoffelgarten 14 C/o Werk1, 81671",https://www.linkedin.com/company/sub-capitals,subcapitals.com,Sub Capitals is an AI Fintech from Munich that empowers investors to invest with artificial intelligence (AI).,Germany,5.660478,,,
Sutor Bank GmbH,15227421.0,"Germany, Hamburg, Hamburg, 46 Hermannstraße, 20095",https://www.linkedin.com/company/sutorbank,www.sutorbank.de,"Hamburg-based Sutor Bank has been combining Hanseatic tradition with innovation for over a hundred years. Today, we are one of Germany's best platform banks, enabling numerous fintechs, cryptotechs and digital partners.  We started as a private bank in 1921, when our  founder Max Heinrich Sutor began investing money for investors as if it was for friends - we still do this today. In the early 1990s, our B2B banking developed the first fund-based savings plans and other products for independent financial advisors, which made professional wealth management accessible for small investors for the first time - the “Private Bank for everyone” was born.  Today, platform banking, B2B banking and private banking are the foundation for Sutor Bank's growth.",Germany,15.227421,,,
SWK Bank,100175018.0,"Germany, Rheinland-pfalz, Mainz, 2 C Isaac-fulda-allee, 55214",https://www.linkedin.com/company/swkbank,www.swkbank.de,"Our SWK Bank team consists of around 170 colleagues. Together, we achieve remarkable results at our two locations in Mainz and Bingen am Rhein. Our structures are lean, communication channels are short, and we have an open approach with each other. This allows us to quickly handle a wide range of projects, develop intelligent solutions, and provide our customers with straightforward services. We are a German direct bank with over 60 years of experience. In addition to our core market in Germany, we are also active in Switzerland. As a direct bank, we specialize in credit and deposit business. In terms of products, we focus on installment loans, auto loans, eco loans, policy loans, rental deposits, and fixed-term deposits. We support our trading partners in their sales efforts. As a result, interested parties can find our offers not only on the SWK Bank website but also on financial portals of other providers. As a white-label bank, we cooperate with banks and fintech companies. We provide them with our systems, expertise, and processes as a banking-as-a-service solution for credit business, deposit business, and payment transactions. We are hiring. Do you enjoy working independently and customer-oriented? Are you looking to drive the digitization of the banking industry and seeking an employer who accommodates your desires and offers many training and development opportunities? Check out our job opportunities here: https://www.swkbank.de/jobs Imprint of Süd-West-Kreditbank Finanzierung GmbH: https://www.swkbank.de/impressum",Germany,100.175018,,,
TANGANY,25795.0,"Germany, Bavaria, Munich, 53 Brienner Straße, 80333",https://www.linkedin.com/company/11444632,tangany.com,"Tangany, based in Munich, is a highly innovative fintech company with a market leading b2b solution for the custody of digital assets (e.g. crypto currencies, tokenized securities, NFTs) on blockchain networks. Our solution is already employed by more than 60 institutional customers. Tangany is licensed and regulated by the German federal financial supervisory authority BaFin.",Germany,0.025795,,,
Teylor,42768056.0,"Germany, Berlin, Berlin",https://www.linkedin.com/company/teylor-ag,www.teylor.com,"Teylor is a Swiss technology company focused on building better financial products for small businesses in Europe. Since 2019, we have processed over €6 billion worth of loan applications and financed thousands of SMEs across Europe. CNBC has selected Teylor as one of the top 100 global fintech companies in 2025.",Germany,42.768056,,,
The NAGA Group AG,42837598.0,"Germany, Hamburg, Hamburg, 22 2nd Floor Neustädter Neuer Weg, 20459",https://www.linkedin.com/company/the-naga-group-ag,naga.com,"The NAGA Group AG - FINANCIAL INCLUSION – Across Asset Classes, Products and Continents The NAGA Group AG is a German publicly listed FinTech company (market cap >250m EUR) with a focus on financial markets, virtual goods and crypto currencies. Founded in 2015, NAGA successfully IPO'd in 2017, and then acquired the world's second largest ICO investor base with more than 63.000 subscribers in the NAGA token sale (raised >50m USD) just a few months after the company's debut on the Frankfurt Stock Exchange The NAGA Group AG is backed by some of the world’s largest and most prestigious shareholders, such as mainland China’s largest private multi-hundred-billion investment company, FOSUN Group, the German Stock Exchange (Deutsche Börse AG), as well as Germany’s second oldest bank, Hauck & Aufhaeuser (founded 1796). With our trading volume already exceeding 5 billion Euros per month, NAGA’s products allow everyone easy and simple access to acquire, store, trade, and invest in financial markets, crypto-currencies, and virtual goods. NAGA also owns several EU financial licenses.",Germany,42.837598,,,
Tilta,8728167.0,"Germany, Berlin, Berlin",https://www.linkedin.com/company/tilta,tilta.io,"With Tilta’s modular plug & pay infrastructure you can piece together your white-labeled payment solution and help your B2B customers buy now and pay later. We're a team of experienced fintech founders, engineers, and data scientists. We believe builders, and not bankers, should shape the future of finance. Access to capital needs to be fair and immediate, and we're working hard to make that happen!",Germany,8.728167,,,
Tr8fin,2515768.0,"Germany, Rheinland-pfalz, Speyer, 39 Hafenstraße, 67346",https://www.linkedin.com/company/tr8fin,www.tr8fin.de,"As representatives of industry, banks and Fintech, we recognized the gap in export financing for medium-sized companies in 2017. Many small and large exporters approached us and sought advice in supporting their growing business outside of Germany. Tr8fin was thus founded in order to be able to pass on our knowledge in a standardized and digital way to companies. The foundation of tr8fin took place in May 2018 after a series of intense workshops and a meticulous elaboration of the business model. Tr8fin, a central platform that acts as an interface for all parties involved (exporter, importer, Euler Hermes, private export insurance companies and banks), is covering the complete process of quotation calculation, communication, balance sheet analysis, export insurance application and forfaiting of the covered customer claim.",Germany,2.515768,,,
TransactionLink,5849157.0,"Germany, Berlin, Berlin",https://www.linkedin.com/company/transactionlink,www.transactionlink.io,"At TransactionLink we help companies around the globe to build tailored business onboarding processes in minutes, all with no code, saving huge amounts of time and money.  We work with some of the biggest payment providers in the world as well as new challengers in the fintech space such as Viva, Fiserv, and Zen. For some established players we were able to reduce their onboarding costs by as much as 70% and for scale ups - speed up their geographic and product expansion by months. Our solution enables our clients to automate their business onboarding processes - from creating complex workflows, to adding risk and decision logic, and integrating with over 150 best-in-class KYC/KYB services across more than 100 geographies. The platform automates back-end checks and front-end customer interactions for a complete end-to-end experience.",Germany,5.849157,,,
TTMzero,7776884.0,"Germany, Brandenburg, Hennigsdorf, 16d Neuendorfstr., 16761",https://www.linkedin.com/company/smarttra-de,ttmzero.com,"TTMzero is a technology company operating in the RegTech and Capital Markets Tech sectors.  Founded in Berlin in 2013, the company has developed sophisticated and cost-effective data products and software solutions which enable financial institutions to manage risks, enhance portfolio valuations, comply with regulatory regulations, and digitise issuance workflows for structured products. As a market leader in structured product issuance automation, TTMzero offers  pre- and post-trade functionalities for issuing and maintaining structured products throughout their lifecycle.  TTMzero’s data analytics products provide financial institutions worldwide with easy access to a wide range of data suites including fair value pricing, key figures and risk indicators, evaluated real-time prices, volatility surfaces, dividend forecasting, and independent valuations of OTC derivatives. If you want to learn more please do get in touch at unitedfintech.com/ttm-zero. TTMzero is part of the United Fintech group, whose mission is to empower innovative B2B capital market Fintech businesses and grow them through our in-house commercial, sales, operational and marketing teams.",Germany,7.776884,,,
VAI,11320956.0,"Germany, Berlin, Berlin, 11-13 Warschauer Platz, 10245",https://www.linkedin.com/company/vaitrade,www.vaitrade.de,"We’re an fintech company that funds B2B investment purchases. Our goal is to help small and medium-sized businesses gain more financial flexibility and thus have the opportunity to grow. We pay suppliers in advance, then the customer pays the invoice with us flexibly within 180 days. The process is simple, fast, paperless and our fees are affordable. Therefore, our product is the ideal alternative to a loan at a bank. As a fintech startup based in Berlin, we combine quality and experience with innovation and fresh ideas. Teamwork is a high priority with us and we don’t spare any effort to achieve the best possible user experience: straightforward, friendly and without unnecessary specialist jargon.",Germany,11.320956,,,
Valendo GmbH,3146670.0,"Germany, Berlin, Berlin",https://www.linkedin.com/company/valendo,www.valendo.de,"Valendo is a fast-growing FinTech startup in the lending sector. We offer our customers an innovative financing solution as an alternative to traditional equity and debt strategies with a focus on working capital solutions. We currently serve a wide range of small and medium sized businesses, with a strong focus on fast-growing e-commerce and trading companies.",Germany,3.14667,,,
Value Factory AG,7745098.0,"Germany, Rheinland-pfalz, Mainz, 11 Robert Koch Straße, 55129",https://www.linkedin.com/company/value-factory-ag,www.value-factory.de,"Als führendes Fintech-Unternehmen hat sich die Value Factory AG zum Ziel gesetzt, die Finanz-, Versicherungs- und Immobilienbranche durch digitale Innovationen voranzutreiben. Unser breites Netzwerk und unsere innovativen Lösungen schaffen echten Mehrwert für unsere Privat- und Firmenkunden sowie für unsere Partner.",Germany,7.745098,,,
Verial,1665609.0,Germany,https://www.linkedin.com/company/verial.io,verial.io,Neobank 2.0,Germany,1.665609,,,
VisualVest,47170650.0,"Germany, Hesse, Frankfurt Am Main, 7 Weißfrauenstraße, 60311",https://www.linkedin.com/company/visualvest,www.visualvest.de,"Du möchtest dir deine Wünsche erfüllen? Einen Traumurlaub, ein Haus, ein neues Auto? Oder einfach für das Alter sparen? Nur weißt du nicht, wie? Du hast genug von niedrigen Zinsen und unverständlichen Finanzprodukten? Wir auch!  Alle bei VisualVest haben dasselbe Ziel: die Geldanlage so verständlich, so günstig, so rentabel und gleichzeitig so sicher wie möglich zu machen. Und wir möchten eine flexible Geldanlage, die wir bequem von zuhause aus steuern können. Deshalb haben wir VisualVest entwickelt – für dich, aber auch für uns. Unser Team ist bunt gemischt: Finanz-Profis, Online-erfahrene Produkt- und Marketing-Geeks, Kundenservice sowie Sicherheitsexperten und Entwickler arbeiten Hand in Hand. Bei uns treffen Finanz- und Onlinewelt aufeinander. Mit unserem Sitz in Frankfurt am Main sind wir am Puls der Finanzbranche.  VisualVest ist ein Beratungs-Portal für die private Geldanlage und bietet mit Portfolios aus verschiedenen Arten von Fonds einen ausgewogenen Mix aus Sicherheit und Rendite für jeden Anlegertyp. Wir sind ein Startup-Unternehmen, ein sogenanntes „Fintech“.  Wir wissen selbst ganz genau, wie komplex und zuweilen unverständlich das Thema Finanzen sein kann. Damit du auch wirklich verstehst, was wir dir anbieten und worin dein Geld investiert ist, haben wir eine detaillierte Webseite mit vielen Hintergrundinformationen und Tipps rund um das Thema Geldanlage für dich gebaut. Schau dir einfach unsere Artikel und Videos an. Selbst wenn du kein Produkt von uns erwerben möchtest, lohnt es sich für dich vorbeizuschauen und unser Angebot kostenlos und unverbindlich zu testen.  Dein VisualVest Team",Germany,47.17065,,,
