Name,Revenue,HQ Location,LinkedIn URL,Website,Company description,Country,Revenue_M,Main Broker,Main Insurer,Hubspot
Zeitgold,4402594.0,"Germany, Berlin, Berlin, 17 Große Hamburger Straße, 10115",https://www.linkedin.com/company/zeitgold,www.zeitgold.com,"Zeitgold enables accounting automation with intelligent software. Zeitgold’s software is based on artificial intelligence (AI). Tax advisors can use it to complete bookkeeping tasks digitally and in a fraction of the time. The AI-based software creates highly precise booking suggestions for more than 80 % of all booking incidents. The average time saved is over 50 % per month. This creates time for higher-volume consulting services and new clients. The company was founded in 2015 and is based in Berlin. Co-founders Stefan Jeschonnek (MBA, Stanford) and Jan Deepen (PhD, WHU) previously co-founded fintech startup SumUp. At Zeitgold, they teamed up with Kobi Eldar (8200 alum), who led a cybersecurity unit in the Israeli Defense Forces and had leading roles in several Israeli tech companies. We are backed by Battery Ventures (investor also in GoEuro and N26), Holtzbrinck Ventures (investor also in Zalando, Flixbus and SumUp) and a number of well-known business angels from Germany, Silicon Valley, and Israel. Privacy Policy / Imprint: https://www.zeitgold.com/datenschutz/",Germany,4.402594,,,
KnowledgeHub Fund,4402594.0,"Poland, Mazovia, Warsaw, 62 Grzybowska, 00 844",https://www.linkedin.com/company/knowledgehub-fund,kh.vc,"KnowledgeHub Starter is a Polish venture capital fund that supports startups at the initial stage of development. As a pre-seed fund, we have a very precisely defined moment in which the company should be when we invest in it. We focus on projects from broadly understood areas of MarTech, FinTech, MedTech and DeepTech, but we are eager to meet any founder with their groundbreaking project. Our goal is to support innovative and exceptional entrepreneurs in developing unique technologies with global potential. But we are eager to meet any founder and their ground braking project.",Poland,4.402594,,,
Quantum Partners GmbH,4402594.0,"Germany, Bavaria, Munich",https://www.linkedin.com/company/quantum-partners-gmbh,www.quantum-partners.de,"Quantum Partners is a corporate finance advisor for the sectors Software & Business Services, Digital Media & Commerce, Industrial Technology & Automotive, and Fintech. From our office in Munich, we support clients worldwide in the sale and acquisition of companies, as well as in finding financing. 𝗧𝗿𝗮𝗻𝘀𝗮𝗰𝘁𝗶𝗼𝗻 𝗮𝗻𝗱 𝘁𝗲𝗰𝗵𝗻𝗼𝗹𝗼𝗴𝘆 𝗸𝗻𝗼𝘄-𝗵𝗼𝘄 We combine expertise in M&A and fundraising with a strong understanding of the tech, media and software sectors. Our experience builds on transaction advisory, entrepreneurial activities, management positions we covered, as well as investment and advisory board activities. 𝗘𝘅𝘁𝗲𝗻𝘀𝗶𝘃𝗲 𝗲𝘅𝗽𝗲𝗿𝗶𝗲𝗻𝗰𝗲 Throughout the entire process you will be supported by experienced partners. We take responsibility for your project and make sure that it gets the attention it deserves up until the transaction comes into full effect. 𝗜𝗻𝗱𝗲𝗽𝗲𝗻𝗱𝗲𝗻𝘁 𝗮𝗻𝗱 𝗰𝘂𝘀𝘁𝗼𝗺𝗲𝗿 𝗼𝗿𝗶𝗲𝗻𝘁𝗲𝗱 We are reliable and loyal partners who speak a clear language and pursue your same goals. We focus on the long term and always strive to find the best possible solution for our clients.",Germany,4.402594,,,
Sterling Serviced Office Group,4388181.0,"Bulgaria, Sofia-capital, Sofia, Bulevard Sitnyakovo 48, 1505",https://www.linkedin.com/company/733758,www.sterlingoffice.com,"Fully Serviced Enterprise Offices At Sterling, we provide fully serviced, furnished and equipped offices and suites, meeting rooms, range f amenities, complimented with a full range of professional business support services. A Sterling office is the ideal solution in a dynamic business world. With state-of-the-art office environment and range of amenities from private offices, executive suites, meeting rooms and club lounge to reception team and welcome area ready for your business to be operational from day one. 	 Concentrate on your business while we take care of the rest. Sterling’s full range of professional business support services makes doing business easy – managing amenities, ensuring seamless operations, to welcoming your guests and simply doing everything required to make your business a success. Our Clients Sterling appeals to a diverse customer base. As each business is different with different needs, we tailor each office and services package according to individual requirements. We host all types and size of mainly international businesses and corporations from different business sectors. Here are some examples ; • International companies entering the market or expanding their operations • Businesses who appreciate flexibility and inclusive monthly fees and services, zero capital costa • companies looking for   professional corporate workspace environment and services provided, which lets them focus on their business, while we manage everything else   	 Business sectors include ; • Media • Consumer Goods • Pharmaceutical • Investment and Private Equity • Recruitment and Executive Search • Finance and Banking • IT and Software • Management Consultants • Legal • Accountancy • Real Estate Developers • Utilities -Fintech - Manufacturing - Retail • Trade Organisations &Chambers And more",Bulgaria,4.388181,,,
Over Group,4380880.0,"Spain, Madrid, Madrid, 28013",https://www.linkedin.com/company/over-group-co,www.over-group.io,"Grupo empresarial diversificado con presencia internacional y orientado al futuro de la tecnología. España, Colombia, Brasil, EEUU, y Dubai son las principales sedes de este grupo.    Línea de negocio principal: ·Over 3.0 | Over Fintech  -Tokenización de activos: Ofrecemos una metodología común para tokenizar cualquier activo con plena seguridad jurídica, facilitando un proceso transparente y digitalizado.  -Consultoría Blockchain: Te asesoramos sobre cómo debes desarrollar tu proyecto utilizando la tecnología blockchain. -Desarrollo de Smart Contract: Gracias a nuestro equipo podemos llevar a cabo el desarrollo de smart contracts y hacer despliegues en cualquier blockchain pública como la blockchain de Ethereum o sobre la blockchain de Binance (Binance Smart Chain). -Desarrollo DAPP: Podemos desarrollar aplicaciones que utilicen la tecnología blockchain eligiendo si queremos que la plataforma o la aplicación funcionen de forma centralizada o descentralizada.  -Somos expertos en el desarrollo de criptomonedas y tokens (ERC20, ERC721, ERC1155, etc). Además podemos hacer el despliegue en el caso de que sea un token, sobre cualquier blockchain. -Creación de NFT’s: creamos tokens no fungibles, así como juegos play-to-earn.  - Consultoría Formativa. Over Technology provee y crea para su propio uso soluciones tecnológicas e innovadoras satisfaciendo las necesidades de nuestros clientes, generando valor y convirtiéndonos en su aliado estratégico para alcanzar sus objetivos, respaldados por altos estándares de calidad y un equipo humano experto y comprometido. Proyecto destacado:  - Red Social en Europa y LATAM | Overoption",Spain,4.38088,,,
CAPEX Tech,4372131.0,"Romania, Bucureşti, Bucharest, 3-5 Piata Presei Libere, 013702",https://www.linkedin.com/company/capex-tech,www.capex.tech,"Welcome to CAPEX Tech - your catalyst for business growth and expansion. We specialize in developing highly customizable financial platforms that help brokers, asset managers, investors, liquidity providers, and banks scale-up and venture into new jurisdictions effortlessly. Our services are underpinned by AI, enabling us to offer adaptable and efficient solutions that align with the ever-evolving market trends and regulatory landscapes. We provide everything you need to grow, from adding more products to your platforms, ensuring compliance with the best approaches, to expanding your operations and scaling your business. Our array of services includes expert consultancy, bespoke development, proactive maintenance, robust partnership programs, and unparalleled support packages. All are designed to fit the unique needs of each client. Our team comprises seasoned technologists and financial professionals, proficient in navigating the intricacies of diverse jurisdictions and compliance norms. We deliver modular solutions that perfectly fit your business needs, ensuring seamless integration and absolute compliance. With CAPEX Tech, you are not just adapting to the fintech evolution; you're driving it. Stay connected with us on LinkedIn for the latest updates, insights, and opportunities. Together, let's scale up, expand, and shape the future of finance. Fintech Fix? We deliver a spectrum of services, from expert consultancy to tailored development and proactive maintenance, all reinforced by our unparalleled support packages and partnership programs. Our multifaceted team comprises seasoned technologists and finance professionals, each skilled in unraveling the intricacies of diverse jurisdictions and compliance norms. Our team of technology and finance experts excel at navigating complex regulations across different jurisdictions. We deliver versatile, modular solutions that are as unique as your business, ensuring seamless integration and absolute compliance.",Romania,4.372131,,,
Unnax - A Powens Group Company,4365210.0,"Spain, Catalonia, L'hospitalet De Llobregat",https://www.linkedin.com/company/unnax-emi,www.unnax.com,"In a world where customer experience is key to acquire and retain customers, businesses should be able to integrate financial solutions seamlessly to create an attractive and frictionless journey for their clients. Licensed as an Electronic Money Institution, Unnax - a Powens Group Company - is the only platform that brings together Open Finance and Embedded Banking with the mission to empower financial institutions, fintechs, and software vendors across Iberia and LATAM to create innovative products and streamline their financial operations through frictionless and fully automated banking and payment experiences. Acquired by Powens in 2024 and supported by a global team of 130+ professionals, we currently serve 280+ customers across Europe & LATAM who leverage our API infrastructure to get access to financial data in over 12 countries, IBAN issuing alongside SEPA payment and collection solutions.  Our end-to-end platform provides the following: 1 - Data & Document Aggregation Solutions to access the most accurate financial data from multiple sources in a fully-compliant way. - Checking, savings, and loans - Investments and crypto - Group savings and pension plans - ID verification documents - Social Security, Telco and Retail data (LATAM only) 2 - Data Processing Solutions to create engaging, completely frictionless experiences for end-users. - IBAN verification - ID verification - Data categorization - Financial profiling 3 - Embedded banking solutions to automate payments and reconciliation. - Local IBAN Accounts - A2A Payments  - SEPA Credit Transfers - SEPA Direct Debits (Core & B2B) - Payment by card With Unnax, possibilities become limitless. Join us in shaping the future of finance.",Spain,4.36521,,,
Binamico,4344447.0,"Ireland, Munster, Cork, 12 South Mall, rd43",https://www.linkedin.com/company/binamico,binamico.com,"BREAK THROUGH WITH OUR OFFSHORE DEVELOPMENT We provide reliable offshore development engineers and dedicated teams to medium-sized companies and global enterprises. Binamico started as an IT startup working on its own aviation and logistic projects. While working on those projects Binamico team realised there was a huge demand in Europe and the US for IT outsourcing services, especially with product development expertise. Upon successful launch of its own startups Binamico focused on providing IT outsourcing and offshore development services to medium sized and large companies. Our developers, analysts and project managers have worked on various projects in retail, e-commerce, transport & logistics, fintech, medtech, edtech, utilities & manufacturing, aviation and many other areas. Whether it’s an idea to help grow your company, a solution to make it stronger, or a need to help your team, we’re here to take the pressure off.",Ireland,4.344447,,,
ABF Swap,4323624.0,"Slovakia, Bratislavský, Bratislava, 7770/10a Karpatske Namestie, 831 06",https://www.linkedin.com/company/abf-swap,abfswap.com,"𝘠𝘰𝘶𝘳 𝘚𝘪𝘮𝘱𝘭𝘦, 𝘚𝘦𝘤𝘶𝘳𝘦, 𝘢𝘯𝘥 𝘙𝘦𝘨𝘶𝘭𝘢𝘵𝘦𝘥 𝘎𝘢𝘵𝘦𝘸𝘢𝘺 𝘵𝘰 𝘋𝘪𝘨𝘪𝘵𝘢𝘭 𝘊𝘶𝘳𝘳𝘦𝘯𝘤𝘺 At ABF Swap, our goal is to make digital currency easy to understand and use for everyone. We're focused on keeping things simple, user-friendly, fast, and reliable to provide the best crypto trading experience. As a fintech company, we know a lot about trading, markets, blockchain, technology, and how to take care of our customers while following the rules. Our team at ABF Swap is a mix of experienced and talented people who work hard to make finance easy to understand and use. We're always on the lookout for people who share our mindset, and we're open to working with universities, technology partners, innovators, regulators, and other businesses in the financial world.  📩 Contact us: support@abfswap.com",Slovakia,4.323624,,,
WealthU Group,4309918.0,"Italy, Latium, Roma",https://www.linkedin.com/company/wealthu,www.wealthugroup.com,"In WealthU contiamo sempre su partner leader a livello nazionale ed internazionale. Ci concentriamo su una pianificazione a breve, medio e lungo termine, focalizzata sia sul cliente privato che su quello aziendale. La chiave della nostra attività risiede nella progettazione di una strategia basata sull'analisi della situazione finanziaria e sulla copertura dei rischi dei nostri clienti.  Siamo il partner ideale a cui affidare una strategia finalizzata all’organizzazione dei propri assets e, più in generale, alla tutela del patrimonio personale. La persistente crisi economica infatti, richiede sempre maggior attenzione alla protezione dei patrimoni, attraverso l’attuazione, a tempo debito, di adeguati percorsi finalizzati ad una corretta allocazione e gestione dei propri assets. Attraverso una mappatura dei rischi e una conseguente strategia di protezione, avvalendosi di qualificati professionisti, vogliamo essere in grado di suggerire lo strumento che più risponde alle esigenze di ogni interlocutore. La società sviluppa due focus di business chiaramente differenziati:  - l'attività di gestione patrimoniale attraverso strumenti di Private Insurance e di finanza alternativa come quelli offerti dall'universo fintech ed insurtech; - l'attività di gestione del rischio attraverso una vasta gamma di prodotti e servizi necessari a soddisfare una copertura completa delle esigenze personali e del proprio business.",Italy,4.309918,,,
Omnicredit - Finantare Pe Fast Forward,4309918.0,"Italy, Lombardy, Rho, 196931 Strada Tudor Arghezi",https://www.linkedin.com/company/omnicredit-finantare-pe-fast-forward,www.omnicredit.ro,"Omnicredit.ro este prima platforma fintech de micro finantare  din Romania ce ofera produse de factoring, scontare si micro finantare, rapid si cu un minim de documente.",Italy,4.309918,,,
Global Thinking Foundation ETS - Non Profit Philanthropic Foundation,4308665.0,"Italy, Lombardy, Milan, 21 Via Aosta, 20155",https://www.linkedin.com/company/global-thinking-foundation,www.gltfoundation.com,"Global Thinking Foundation ETS promotes financial and digital education to prevent economic violence and financial abuse, targeting families, women and students. Innovation and research are the pillars of its commitment to spreading economic citizenship and savings culture, with the aim of supporting gender equality as a fundamental right. GLT Foundation works for people's financial self-determination, considered as an engine for the country's development. With initiatives linked to the UN global goals: Goal 4 (Quality Education), Goal 5 (Gender Equality), Goal 8 (Decent Work and Sustainable Growth), Goal 10 (Reducing Inequality), the Foundation has developed projects aimed at social inclusion and the prevention of economic violence. Operational offices are active in Italy (Milan, Turin, Rome, Lecce, Palermo), France (Paris) and Belgium (Brussels). GLT Foundation is an affiliate member of the OECD International Network for Financial Education and participates in the IMF/WB civil society tables. It collaborates with AssioForex and AssoFintech and integrates the Think Tank EmpowerYourLife and the Observatory on Fintech for Sustainability, promoting the dissemination of STEM skills. Its educational programmes include ‘Women at Square’ for adults, the ‘Aware and Independent’ app, the GLT Safe&Sound portal for cybersecurity, and the FamilyMI digital platform for families. While the YOUNG612+ platform projects for toddlers and the recent We4Women initiative supports a stakeholder network for financial inclusion. The 2025 ‘Free to...LIVE’ and ‘Addictions: No, Thank You!’ tours promote awareness about economic violence and addictions without substance. Awards: 2025 Foggia Film Festival Documentary Award 2025 Italian Union of Sports Press 2024 Medaglia D'Oro Presedenza della Repubblica EA'24 2022 Ariano Irpino International Film Festival",Italy,4.308665,,,
Alunafi - Worldwide Digital Payments,4292767.0,"Malta, Birkirkara, Birkirkara, 3010 Triq In-negozju Zone 3",https://www.linkedin.com/company/alunafi-ltd,www.alunafi.com,"Alunafi Ltd stands as a customer-centric financial institution committed to foster seamless communication between clients and the organization. Our comprehensive banking solutions encompass SEPA, SEPA Instant, SWIFT, and debit card services, with a dedicated focus on addressing our clients' unique requirements. Demonstrating our commitment to staying at the forefront of industry advancements, Alunafi actively embraces Open Finance, innovation, and Fintech. Our innovative approach to client satisfaction is further elevated by assigning each client their own Client Relationship Manager, who guides them from inception through the daily use of the account. This personalized support ensures a smooth and tailored experience for our valued clients, incorporating the latest trends in Open Finance and Fintech. In addition to our forward-thinking approach, our executive team boasts extensive expertise in Banking, Finance, AML, KYC, Risk, and Compliance. Members of our board actively contribute to the Financial Institutions Malta Association and participate in the Joint Working Group on the revision of the Payment Services Directive for the Central Bank of Malta. Dedicated to upholding the highest standards of quality and excellence, Alunafi focuses on delivering tailored solutions to regulated sectors such as Aviation, Shipping, iGaming, and Financial Institutions, along with the supporting industries essential to their seamless operation. Our extensive expertise, combined with a forward-thinking approach to Open Finance, innovation, and Fintech, positions Alunafi as a reliable and secure ally for your comprehensive banking and payment requirements. Alunafi Ltd. (C105474) of Office 3, Floor 2, Ta’ Mallia Buildings, Triq in-Negozju, Zone 3, Central Business District, Birkirkara CBD 3010 Malta, is licenced by the Malta Financial Services Authority to operate as a financial institution in terms of  the Financial Institutions Act (Chapter 376 of the Laws of Malta).",Malta,4.292767,,,
The Social Handshake - B Corp,4291925.0,"Netherlands, North Holland, Amsterdam, 63 Mauritskade, 1092",https://www.linkedin.com/company/the-social-handshake,thesocialhandshake.com,The Social Handshake is a fintech startup that makes doing good easy for companies and individuals. Many people and companies want to contribute more to a sustainable and just world. This is an opportunity. Thats why we provide a new secondary benefit: Payroll Giving/ LoonGift in the Netherlands.,Netherlands,4.291925,,,
Blue Finance Denmark ApS,4287892.0,"Denmark, Central Jutland, Århus, 26 Nørreport, 8000",https://www.linkedin.com/company/blue-finance-denmark,www.bluefinancegroup.com,"Blue Finance Denmark is a fintech company, specialized in offering consumer and business loans. The mother company Blue Finance Oy was founded in 2011 and is headquartered in Turku, Finland. Denmark was the first country to be launched in the ambitions for Blue Finance to becoming an international Fintech player. The launch of our first Danish brand, KreditNU.dk, was a reality in April 2019 and in April 2021 we launched our business loan brand, Virksomhedslånet.dk Like the parent company, Blue Finance Denmark is striving to be a responsible and trustworthy company. In every credit decision, we do, we carry out an investigative and in-depth creditworthiness assessment which ensures that the consumer or customer has the financial capability to fulfill their obligations towards the credit agreement. Internationally brands under Blue Finance Group: kreditnu.dk // Consumer loan service in Denmark virksomhedslånet.dk // Business loan service in Denmark bluefinance.fi // Consumer and business loan service in Finland nexu.es // Consumer loan service in Spain bluefinancegroup.com // Group website osinkotuottoa.fi (our services for investors - we will pay up to 7 % yearly interest for your investment)",Denmark,4.287892,,,
Wamo,4280883.0,"Finland, Uusimaa, Helsinki",https://www.linkedin.com/company/innovertu,www.wamo.io,"wamo is a European fintech company focused on making banking, finance, accounts and admin faster, simpler and more human for small businesses. Licensed and regulated by the Finnish Financial Supervisory Authority as a pan-European electronic money institution, wamo delivers the speed and simplicity entrepreneurs demand from a digital bank, plus personalised insight and hands-on human support to make life a little easier when things get complicated. Founded in 2021, wamo has headquarters in Helsinki, London, and Malta.",Finland,4.280883,,,
ESCOLA S.A.,4263496.0,"Poland, Mazovia, Warsaw",https://www.linkedin.com/company/escola-s-a,escolasoft.com,"ESCOLA S.A. is a pioneering company in the fintech sector, dedicated to revolutionizing financial services through innovative technology solutions. The company's mission is to simplify and enhance customer interactions with financial institutions, making the management of personal finances more accessible and efficient. ESCOLA S.A. focuses on automating processes such as customer onboarding, KYC, and account management, while also leveraging advanced technologies like artificial intelligence and blockchain to improve security and streamline operations. Its target market includes banks and financial service providers looking to adopt cutting-edge solutions to enhance customer experience and operational efficiency. By partnering with industry leaders and employing data analysts and software engineers, ESCOLA S.A. aims to drive the future of fintech, ensuring that financial services evolve to meet the needs of a digital-savvy clientele.",Poland,4.263496,,,
Nuapay,4209432.0,"Ireland, Leinster, Maynooth",https://www.linkedin.com/company/sentenial,www.nuapay.com,"Following the acquisition of the Sentenial Group by EML Payments, Sentenial is now operating under the Nuapay brand.  Nuapay is a leading European payment solution provider and specialist in bank Account-2-Account payments, including Direct Debit, Credit Transfer payments/ACH, Instant Payments and Open Banking). We process in excess of €42 billion annually for thousands of clients including five of Europe’s top 10 Banks.  Nuapay is a regulated Payment Institution and provides next generation Fintech services that help businesses optimise their use of payments to boost growth and reduce costs. Using our platform, technology and focus on customer experience we offer the market a new alternative – a modern Non-Bank Fintech partner for Account-2-Account payments. Nuapay has offices in Dublin, London, Paris, Brussels, Amsterdam, Frankfurt and Krakow.  www.nuapay.com",Ireland,4.209432,,,
Conzone,4200691.0,"Germany, Hamburg, Hamburg",https://www.linkedin.com/company/conzone,www.conzone.net,"Innovate Inside-Out statt Outside-In Wir sind eine Unternehmensberatung, die sich auf Innovation-as-a-Service für Banken und Finanzdienstleister spezialisiert hat. Unsere Beratungsschwerpunkte sind die Stärkung von: #Innovationsfähigkeit #Marktrelevanz #Wettbewerbsposition Unser Ansatz: Innovate inside-out statt outside-in, dreht den traditionellen Innovationsprozess um 180° um. Ihre Business-Case-spezifischen Problemstellungen triggern so direkt, maßgeschneiderte Lösungen von über 1.000 internationaler Startups. Dabei verstehen wir uns als E2E-Service-Anbieter für unsere Kunden und eröffnen so vielseitigen Zugang, um innovative Startup-Lösungen frühzeitig zu nutzen, ohne dabei eigene Entwicklungsrisiken eingehen zu müssen: 🔹 Venture-Clienting-as-a-Service  🔹 Inhouse-Venture-Clienting  🔹 Venture-Capital Investing 🔹 Inkubatoren & Acceleratoren    Bei über 100 erfolgreich umgesetzten Projekten verbanden wir unsere tiefe Venture Capital und Bankenexpertise mit der Innovationskraft von über 1.000 internationalen Startups, insbesondere Fintechs. Diese einzigartige Verbindung ermöglicht unseren Kunden neue Marktpotenziale zu erschließen und digitale Transformationen zu beschleunigen.    Lassen Sie uns gemeinsam eine bessere Welt gestalten.",Germany,4.200691,,,
Topserv Management,4200691.0,"Germany, Bern, Berlin, 51 Kastanienallee, 12627",https://www.linkedin.com/company/topserv-management,topserv.co,"Topserv is the ultimate Holy Grail you've always dreamed of. Our specialty is matching you with talents that are trained to champion sales drive for your business, deliver revolutionary digital customer experience (CX) solutions, enable top-tier and innovative brands to expand their customer base, foster customer loyalty, and safeguard their online communities. We are interested in collaborating with you to realize your Sales and CX ambitions by leveraging cutting-edge technology, human expertise, and our team of expert managed workforce. We cater to clients across various industries, including fintech, technology, travel and tourism. Click to schedule a client discovery call https://calendly.com/topservmanagementonboarding/30min.",Germany,4.200691,,,
INCAT,4191620.0,"Poland, Lower Silesia, Wrocław, 40 Ul. Braniborska, 53-680",https://www.linkedin.com/company/incat-sp-z-o-o,www.incat.eu,"Innovation, Creativity and Technology - this is INCAT. We are an IT company specialized in developing software and systems created for banking and fintech sectors.  We focus on several business areas:     1. Banking Operation System - core banking system designed for fintechs and challenger banks.      2. Implementation of projects in the area of banking and finance - we build modern and flexible solutions, based on microservice architecture.      3. Team Sharing & Body Leasing - we provide professional, flexible teams of analysts, developers and testers. Our solutions and services help our clients to develop their business in cost-effective and tailored way. We combine extensive experience in building IT systems with innovative technologies and an agile approach to business solutions development.  Contact us for more details: https://incat.com.pl/en/ E-mail: biuro@incat.com.pl T: (+48) 605-447-301",Poland,4.19162,,,
IBerotech,4147881.0,"Spain, Madrid, Madrid, 28108",https://www.linkedin.com/company/iberotech,www.iberotech.com,"At iBerotech, we operate as a B2B outreach agency delivering qualified sales opportunities for selected tier-1 organisations in Spain, Portugal, and Italy. Our performance-based model guarantees cash-positive RevOps for our partners. With an extensive network of influential public officials and market operators, we facilitate valuable connections and accelerate market entry. Our expertise spans fintech, e-commerce, and digital transformation, providing clients with actionable insights and cost-effective sales solutions.",Spain,4.147881,,,
Cookies Labs GmbH,4145574.0,"Germany, Berlin, Berlin, 15 Neue Schönhauser Str., 10178",https://www.linkedin.com/company/cookies-labs-gmbh,cookies-app.com,"Cookies is a Berlin-based FinTech startup, set to develop Europe’s fastest and most secure P2P payment app. Cookies is the fastest and most secure way to pay your friends, and it’s incredibly convenient. You can pay anyone from your address book and don’t need IBANs, BICs or TANs anymore. And after a sign up in under 60 seconds, you’re all set and ready to go. Cookies turns payments into communications. And by doing so, we care a great deal about security and data privacy – sensitive data is always encrypted and stored on the smartphone. Due to our highly talented and experienced founders and team as well as our investors and supporters, we are known from countless media outlets. Cookies is funded by Holtzbrinck Ventures, the Wunderlist makers and other exceptional entrepreneurs. With a team of 25 people from all over the world, Cookies is set to shake up the entire payment, banking and FinTech world out of Berlin.",Germany,4.145574,,,
Prowgress,4125285.0,"Netherlands, South Holland, The Hague, 83 Parkstraat, 23234",https://www.linkedin.com/company/prowgress,prowgress.com,"Prowgress incubates and accelerates highly effective business ventures across a diverse range of sectors and regions, targeting opportunities that promise scalable and sustainable development, positive social and/or environmental impact, and healthy financial returns. In our journey towards achieving this goal, we usually seek out strong and mutually beneficial partnerships, both within the public and private sector, with parties that share our vision and values, and that support out result driven modus operandi. Our experience and interests are diverse, yet, our focus centers around the Real-Estate, Agribusiness and FinTech sectors. Our history is predominately real-estate related, were we have  realised over 70m EUR in transactions. Find out more about our activities here.",Netherlands,4.125285,,,
Freiheit.software,4117662.0,"Germany, Berlin, Berlin, 13 Lichterfelder Weg, 14167",https://www.linkedin.com/company/freiheit-software,freiheit.software,"We provide software services for customers around the globe, straight from the heart of Potsdam, Germany. At freiheit.software, we develop our solutions close to our customers. Either remote, or on site. We strongly believe in transparency and open communication. As passionate software developers, we love to run modern technologies and to explore beyond the status quo. However, simple problems deserve simple solutions. We choose a setup which will fit both your scope and budget. We strive for state of the art technologies. The frameworks and libraries we’re using are battle-tested across a large community of developers and by ourselves. Still, we don’t play the bullshit bingo.  Right now, we don’t run a Blockchain nor we’re invested in a fintech developing a disruptive new crypto currency.",Germany,4.117662,,,
Sabbatic,4117662.0,"Spain, Basque Country, Donostia / San Sebastián, 50 Mundaiz, 20012",https://www.linkedin.com/company/sabbatic,www.sabbatic.es,"Nacimos en 2014 y somos un proveedor SaaS que soluciona de manera integral la digitalización de todo tipo de gastos y facturas y automatización de procesos manuales financiero contables. Formamos parte de la red de servicios Fintech como Tax & Accounting Solutions. Nuestra tecnología, basada en IA aplicada, es líder en rapidez y fiabilidad de lectura y extracción de datapoints para automatizar la tediosa gestión manual de gastos y facturas. Generamos un ahorro radical en el tiempo dedicado a estos procesos y la eliminación del papel, cumpliendo estrictamente con la normativa fiscal y la seguridad en la custodia de la información.  Disponemos de una solución, muy fácil de usar, que permite una avanzada configuración personalizada para cada proceso de gestión de gastos y facturas. Integramos todos los datos digitalizados en cualquier ERP del mercado con total autonomía pudiendo sincronizar toda la información con nuestro sistema de reporting. Gracias a esta elevada personalización, conocimiento y avanzada tecnología, confían en nosotros miles de usuarios de start-ups, pymes y corporaciones con todo tipo de proyectos a nivel mundial.  Para más información accede a https://sabbatic.es/",Spain,4.117662,,,
Smartitory,4117662.0,"Romania, Harghita, Miercurea-ciuc, 7 Strada Petőfi Sándor, 530210",https://www.linkedin.com/company/smartitory,smartitory.com,"Startups form the future of humankind. We help them to build their digital products. As tech-fanatic youngsters, we are working for disrupting the ordinary and opening new dimensions in everyday's processes by developing astonishing mobile apps and web applications for your startup. We take the time to understand your business, your market and your users to build game-changing solutions with you. Relying on the experiences we gained from working with several startups (fintech, construction, Web 3.0, hospitality, etc) to develop their MVPs, to scale their product, we help your product succeed or fail fast. We provide lean, data-driven software development services, work with exceptional coders, always welcome changes and help you to continuously adapt your product to the market’s needs.",Romania,4.117662,,,
StriveCloud,4117662.0,"Belgium, Flanders, Gent, 620/10 Coupure Rechts, 9000",https://www.linkedin.com/company/strivecloud,www.strivecloud.io,"StriveCloud is your go-to platform for enhancing user engagement and retention through interactive gamification. ✅ API-first platform for seamless integration with web and mobile apps. ✅ Over 25 customizable gamified features like challenges, leaderboards, and rewards. ✅ Transform passive users into active, loyal customers. ✅ Serving industries like Education, Health & Fitness, Fintech, Sports and more. ✅ Achieve up to 150% increase in engagement and 3x more active users. Leading apps such as Zumba, Mobile Vikings, Club Brugge, and Vulog leverage StriveCloud to drive customer loyalty, engage a new generation of users, and boost their digital revenue.",Belgium,4.117662,,,
Institute Of Finance And Financial Regulation,4112689.0,"Greece, Attica, Piraeus",https://www.linkedin.com/company/institute-of-finance-and-financial-regulation,www.iffr.gr,"The Institute of Finance and Financial Regulation (IFFR) is a leading international research center connecting cutting edge research on current and emerging financial issues with the industry. Its team comprises top experts, academics and professionals from prominent universities and institutions. IFFR is a platform where academia and business converge; where academic research, innovative ideas and solutions serve as the basis for understanding new trends as well as shaping the finance practice.  Our motto Access – Connect – Share reflects our “thinking forward” philosophy and vision. We believe that any advancements in knowledge generated by academic research in the fields of asset management, banking, climate finance, ESG, fintech, and financial regulation should be at the service of the finance community. IFFR accesses new developments in applied academic research, connects academia with the industry and shares these developments. IFFR was founded under the auspices of the University of Piraeus.",Greece,4.112689,,,
